"hour","speed"
2017-04-09 22:00:00,44.087977388875
2017-04-09 23:00:00,45.926069277775
2017-04-10,45.15739105555
2017-04-10 01:00:00,50.565649388875
2017-04-10 02:00:00,48.479463333325
2017-04-10 03:00:00,47.64533172225
2017-04-10 04:00:00,46.28919744445
2017-04-10 05:00:00,48.958173166675
2017-04-10 06:00:00,49.7039531111
2017-04-10 07:00:00,41.133735944425
2017-04-10 08:00:00,46.54261655555
2017-04-10 09:00:00,46.341515159
2017-04-10 10:00:00,44.25188406705
2017-04-10 11:00:00,42.66475083335
2017-04-10 12:00:00,43.90659
2017-04-10 13:00:00,44.8244081111
2017-04-10 14:00:00,43.56072676245
2017-04-10 15:00:00,42.673198777775
2017-04-10 16:00:00,41.7089878889
2017-04-10 17:00:00,41.3292825
2017-04-10 18:00:00,40.9647026111
2017-04-10 19:00:00,41.269027333325
2017-04-10 20:00:00,42.0323763889
2017-04-10 21:00:00,42.811013388875
2017-04-10 22:00:00,47.9051438889
2017-04-10 23:00:00,49.0898381111
2017-04-11,48.008887222225
2017-04-11 01:00:00,46.912689722225
2017-04-11 02:00:00,50.83557
2017-04-11 03:00:00,50.808143277775
2017-04-11 04:00:00,44.297898818025
2017-04-11 05:00:00,49.349336388875
2017-04-11 06:00:00,49.73353466665
2017-04-11 07:00:00,37.808786722225
2017-04-11 08:00:00,41.98775677205
2017-04-11 09:00:00,44.992208277775
2017-04-11 10:00:00,42.32387605555
2017-04-11 11:00:00,42.368536444425
2017-04-11 12:00:00,43.07705956735
2017-04-11 13:00:00,45.12021536285
2017-04-11 14:00:00,42.9702092203
2017-04-11 15:00:00,40.42556529885
2017-04-11 16:00:00,39.753088929325
2017-04-11 17:00:00,40.064414176425
2017-04-11 18:00:00,41.57973233335
2017-04-11 19:00:00,41.527097444425
2017-04-11 20:00:00,42.24794655555
2017-04-11 21:00:00,42.053530611125
2017-04-11 22:00:00,44.979485499975
2017-04-11 23:00:00,48.286944000025
2017-04-12,46.257752666675
2017-04-12 01:00:00,48.865101611125
2017-04-12 02:00:00,49.285536944475
2017-04-12 03:00:00,43.580265553975
2017-04-12 04:00:00,46.5349965683
2017-04-12 05:00:00,46.203709521075
2017-04-12 06:00:00,48.3645625
2017-04-12 07:00:00,41.317325277775
2017-04-12 08:00:00,45.379819492325
2017-04-12 09:00:00,44.725822448275
2017-04-12 10:00:00,43.379906937175
2017-04-12 11:00:00,42.81823918965
2017-04-12 12:00:00,43.571833166675
2017-04-12 13:00:00,43.747987
2017-04-12 14:00:00,44.44397594445
2017-04-12 15:00:00,42.958261564575
2017-04-12 16:00:00,42.08445505555
2017-04-12 17:00:00,41.226784333325
2017-04-12 18:00:00,41.82053544445
2017-04-12 19:00:00,41.018106611125
2017-04-12 20:00:00,41.195586111125
2017-04-12 21:00:00,42.3795565
2017-04-12 22:00:00,47.008851666675
2017-04-12 23:00:00,47.38837555555
2017-04-13,45.84693647385
2017-04-13 01:00:00,45.90967328435
2017-04-13 02:00:00,47.23610616665
2017-04-13 03:00:00,49.56130216665
2017-04-13 04:00:00,47.3926035
2017-04-13 05:00:00,46.045894444475
2017-04-13 06:00:00,47.260420888875
2017-04-13 07:00:00,40.94487105555
2017-04-13 08:00:00,45.599315548775
2017-04-13 09:00:00,45.328828092325
2017-04-13 10:00:00,42.3360252452
2017-04-13 11:00:00,41.624871722225
2017-04-13 12:00:00,43.7452256111
2017-04-13 13:00:00,42.0585963889
2017-04-13 14:00:00,41.35530677775
2017-04-13 15:00:00,42.26508105555
2017-04-13 16:00:00,40.280456666675
2017-04-13 17:00:00,40.930359333325
2017-04-13 18:00:00,40.535199722225
2017-04-13 19:00:00,41.239728222225
2017-04-13 20:00:00,41.961149944425
2017-04-13 21:00:00,42.14337105555
2017-04-13 22:00:00,45.7207248889
2017-04-13 23:00:00,46.20757194445
2017-04-14,45.695886500025
2017-04-14 01:00:00,43.728055111125
2017-04-14 02:00:00,47.67208755555
2017-04-14 03:00:00,49.6388656111
2017-04-14 04:00:00,44.11584144445
2017-04-14 05:00:00,50.072269999975
2017-04-14 06:00:00,48.23677816665
2017-04-14 07:00:00,38.006135166675
2017-04-14 08:00:00,40.652422666675
2017-04-14 09:00:00,44.08643305555
2017-04-14 10:00:00,36.891989256725
2017-04-14 11:00:00,40.151800222225
2017-04-14 12:00:00,41.570060222225
2017-04-14 13:00:00,40.531464888875
2017-04-14 14:00:00,35.0671007778
2017-04-14 15:00:00,33.98578583335
2017-04-14 16:00:00,37.10977455555
2017-04-14 17:00:00,25.683253444425
2017-04-14 18:00:00,30.345531
2017-04-14 19:00:00,35.4512356111
2017-04-14 20:00:00,34.9118201111
2017-04-14 21:00:00,37.0050452222
2017-04-14 22:00:00,40.887791222225
2017-04-14 23:00:00,45.0734988889
2017-04-15,46.195966
2017-04-15 01:00:00,47.308246555525
2017-04-15 02:00:00,49.40098755555
2017-04-15 03:00:00,48.633427
2017-04-15 04:00:00,47.839128277775
2017-04-15 05:00:00,48.496353277775
2017-04-15 06:00:00,49.50390055555
2017-04-15 07:00:00,46.638498277775
2017-04-15 08:00:00,40.0037581667
2017-04-15 09:00:00,38.483054940625
2017-04-15 10:00:00,40.415434486875
2017-04-15 11:00:00,40.7381022467
2017-04-15 12:00:00,28.935384038325
2017-04-15 13:00:00,25.92809348085
2017-04-15 14:00:00,41.83537743485
2017-04-15 15:00:00,39.51805917205
2017-04-15 16:00:00,28.54785444025
2017-04-15 17:00:00,24.1670891063
2017-04-15 18:00:00,17.594278597575
2017-04-15 19:00:00,34.54907505555
2017-04-15 20:00:00,39.614055555575
2017-04-15 21:00:00,40.04281316665
2017-04-15 22:00:00,43.520237666675
2017-04-15 23:00:00,45.371840277775
2017-04-16,45.64856502224
2017-04-16 01:00:00,49.733887231225
2017-04-16 02:00:00,45.179385130225
2017-04-16 03:00:00,44.45789244445
2017-04-16 04:00:00,45.608862388875
2017-04-16 05:00:00,48.5239643889
2017-04-16 06:00:00,50.9428921111
2017-04-16 07:00:00,46.807551777575
2017-04-16 08:00:00,43.72005205555
2017-04-16 09:00:00,41.4249182222
2017-04-16 10:00:00,41.463811944425
2017-04-16 11:00:00,42.089366000025
2017-04-16 12:00:00,39.844537333325
2017-04-16 13:00:00,40.99847566665
2017-04-16 14:00:00,42.039553000025
2017-04-16 15:00:00,41.794653166675
2017-04-16 16:00:00,39.72125005555
2017-04-16 17:00:00,39.76142944445
2017-04-16 18:00:00,42.1248771111
2017-04-16 19:00:00,41.832635333325
2017-04-16 20:00:00,43.4952667222
2017-04-16 21:00:00,42.298979555575
2017-04-16 22:00:00,44.4533393463
2017-04-16 23:00:00,45.980426388875
2017-04-17,46.800958111125
2017-04-17 01:00:00,48.1189151111
2017-04-17 02:00:00,43.4505603889
2017-04-17 03:00:00,47.066514444475
2017-04-17 04:00:00,46.29698666665
2017-04-17 05:00:00,51.91935833335
2017-04-17 06:00:00,51.144425055575
2017-04-17 07:00:00,39.049189333325
2017-04-17 08:00:00,45.197094222225
2017-04-17 09:00:00,45.69360883335
2017-04-17 10:00:00,42.565273
2017-04-17 11:00:00,42.781229666675
2017-04-17 12:00:00,43.369053388875
2017-04-17 13:00:00,43.90330822225
2017-04-17 14:00:00,42.611842611125
2017-04-17 15:00:00,41.977217777775
2017-04-17 16:00:00,41.85318840995
2017-04-17 17:00:00,40.751218748175
2017-04-17 18:00:00,41.8648770186
2017-04-17 19:00:00,42.458478055575
2017-04-17 20:00:00,42.462643111125
2017-04-17 21:00:00,44.25818694445
2017-04-17 22:00:00,47.39003644445
2017-04-17 23:00:00,46.21999594445
2017-04-18,45.6597113889
2017-04-18 01:00:00,47.9200798889
2017-04-18 02:00:00,48.64752894445
2017-04-18 03:00:00,46.352771133575
2017-04-18 04:00:00,42.7987318329
2017-04-18 05:00:00,45.73263183335
2017-04-18 06:00:00,44.95653633335
2017-04-18 07:00:00,34.035682277775
2017-04-18 08:00:00,44.257713888875
2017-04-18 09:00:00,46.34569483335
2017-04-18 10:00:00,43.937227611125
2017-04-18 11:00:00,42.74191466665
2017-04-18 12:00:00,43.041422333325
2017-04-18 13:00:00,42.798643222225
2017-04-18 14:00:00,42.5077247222
2017-04-18 15:00:00,42.19666205555
2017-04-18 16:00:00,40.820433055525
2017-04-18 17:00:00,41.5759692778
2017-04-18 18:00:00,38.694523777775
2017-04-18 19:00:00,40.947056777775
2017-04-18 20:00:00,41.72655755555
2017-04-18 21:00:00,41.474922111125
2017-04-18 22:00:00,45.5946351774
2017-04-18 23:00:00,47.9858592222
2017-04-19,46.479039722225
2017-04-19 01:00:00,47.2580413889
2017-04-19 02:00:00,47.616591055575
2017-04-19 03:00:00,46.762255166675
2017-04-19 04:00:00,42.963278418575
2017-04-19 05:00:00,48.122171762975
2017-04-19 06:00:00,48.430358222225
2017-04-19 07:00:00,41.701130500025
2017-04-19 08:00:00,44.10034133335
2017-04-19 09:00:00,42.76321594445
2017-04-19 10:00:00,41.474076777775
2017-04-19 11:00:00,42.678410222225
2017-04-19 12:00:00,42.43046755555
2017-04-19 13:00:00,42.488375777775
2017-04-19 14:00:00,42.188684
2017-04-19 15:00:00,44.432952522275
2017-04-19 16:00:00,42.770002238175
2017-04-19 17:00:00,41.5306532778
2017-04-19 18:00:00,33.607707222225
2017-04-19 19:00:00,41.618244222225
2017-04-19 20:00:00,42.18387866665
2017-04-19 21:00:00,43.160205999975
2017-04-19 22:00:00,47.1891785
2017-04-19 23:00:00,48.8910275
2017-04-20,47.292312388875
2017-04-20 01:00:00,46.31994622225
2017-04-20 02:00:00,47.003370111125
2017-04-20 03:00:00,45.057960469625
2017-04-20 04:00:00,46.1104837222
2017-04-20 05:00:00,47.663333333325
2017-04-20 06:00:00,50.206746500025
2017-04-20 07:00:00,43.025195388875
2017-04-20 08:00:00,45.148505833325
2017-04-20 09:00:00,45.737157333325
2017-04-20 10:00:00,43.902930716025
2017-04-20 11:00:00,43.0498153416
2017-04-20 12:00:00,44.1900423912
2017-04-20 13:00:00,43.674263121375
2017-04-20 14:00:00,43.44457823075
2017-04-20 15:00:00,43.0948691667
2017-04-20 16:00:00,42.7952718889
2017-04-20 17:00:00,42.5837707778
2017-04-20 18:00:00,38.2264051111
2017-04-20 19:00:00,42.414292277775
2017-04-20 20:00:00,42.655940222225
2017-04-20 21:00:00,42.0236075
2017-04-20 22:00:00,46.43647583335
2017-04-20 23:00:00,48.4650373889
2017-04-21,46.534812833325
2017-04-21 01:00:00,47.04959944445
2017-04-21 02:00:00,45.973046666675
2017-04-21 03:00:00,46.536209222225
2017-04-21 04:00:00,44.973415951875
2017-04-21 05:00:00,48.072242379925
2017-04-21 06:00:00,46.1721631111
2017-04-21 07:00:00,41.37261894445
2017-04-21 08:00:00,44.435533388875
2017-04-21 09:00:00,44.973449499975
2017-04-21 10:00:00,42.42183544445
2017-04-21 11:00:00,42.29717455555
2017-04-21 12:00:00,42.383754611125
2017-04-21 13:00:00,43.06346044445
2017-04-21 14:00:00,42.512520166675
2017-04-21 15:00:00,42.3590313889
2017-04-21 16:00:00,40.8590273889
2017-04-21 17:00:00,30.085384552525
2017-04-21 18:00:00,24.024793555575
2017-04-21 19:00:00,37.96397277775
2017-04-21 20:00:00,39.8105063333
2017-04-21 21:00:00,41.460986666675
2017-04-21 22:00:00,44.940526440775
2017-04-21 23:00:00,47.041840186725
2017-04-22,45.838236222225
2017-04-22 01:00:00,46.942329611125
2017-04-22 02:00:00,46.42382505555
2017-04-22 03:00:00,49.0282546111
2017-04-22 04:00:00,49.95586694445
2017-04-22 05:00:00,45.2150803889
2017-04-22 06:00:00,49.507619888875
2017-04-22 07:00:00,45.62303122225
2017-04-22 08:00:00,41.962654055525
2017-04-22 09:00:00,40.610180084025
2017-04-22 10:00:00,41.0360372732
2017-04-22 11:00:00,40.4067597679
2017-04-22 12:00:00,37.51196455555
2017-04-22 13:00:00,38.66702494445
2017-04-22 14:00:00,41.516007838525
2017-04-22 15:00:00,40.486407308425
2017-04-22 16:00:00,38.6351528889
2017-04-22 17:00:00,40.2154667222
2017-04-22 18:00:00,39.93317905555
2017-04-22 19:00:00,39.884206222225
2017-04-22 20:00:00,40.7267557778
2017-04-22 21:00:00,41.221292777775
2017-04-22 22:00:00,44.730395777775
2017-04-22 23:00:00,46.9216882778
2017-04-23,44.67512333335
2017-04-23 01:00:00,47.22038566665
2017-04-23 02:00:00,48.67862
2017-04-23 03:00:00,45.995044
2017-04-23 04:00:00,47.88355516665
2017-04-23 05:00:00,48.96096737165
2017-04-23 06:00:00,51.294857181975
2017-04-23 07:00:00,44.135631055575
2017-04-23 08:00:00,41.14224970265
2017-04-23 09:00:00,41.115744155225
2017-04-23 10:00:00,41.9933059387
2017-04-23 11:00:00,42.7493100427
2017-04-23 12:00:00,38.868994722225
2017-04-23 13:00:00,41.57645516665
2017-04-23 14:00:00,41.97206
2017-04-23 15:00:00,40.410099555575
2017-04-23 16:00:00,39.39974855555
2017-04-23 17:00:00,41.5909488889
2017-04-23 18:00:00,43.02332883335
2017-04-23 19:00:00,40.81012905555
2017-04-23 20:00:00,40.5958377222
2017-04-23 21:00:00,42.218506888875
2017-04-23 22:00:00,43.7204246111
2017-04-23 23:00:00,44.144894500025
2017-04-24,45.127324722225
2017-04-24 01:00:00,46.168252000025
2017-04-24 02:00:00,49.9942004141
2017-04-24 03:00:00,48.6940511111
2017-04-24 04:00:00,50.578841944425
2017-04-24 05:00:00,49.29950494445
2017-04-24 06:00:00,48.979752111125
2017-04-24 07:00:00,43.14717
2017-04-24 08:00:00,44.5639168889
2017-04-24 09:00:00,45.6412955
2017-04-24 10:00:00,43.189156277775
2017-04-24 11:00:00,42.67661838885
2017-04-24 12:00:00,42.474018166675
2017-04-24 13:00:00,43.428428055575
2017-04-24 14:00:00,42.681342333325
2017-04-24 15:00:00,42.243155388875
2017-04-24 16:00:00,42.565849944425
2017-04-24 17:00:00,41.067996777775
2017-04-24 18:00:00,40.83493783335
2017-04-24 19:00:00,41.571142666675
2017-04-24 20:00:00,43.15452105555
2017-04-24 21:00:00,43.199290473725
2017-04-24 22:00:00,46.67684805555
2017-04-24 23:00:00,45.9633736111
2017-04-25,46.654816944425
2017-04-25 01:00:00,49.52325933335
2017-04-25 02:00:00,46.53027255555
2017-04-25 03:00:00,49.32050066665
2017-04-25 04:00:00,46.54339686015
2017-04-25 05:00:00,47.975959111125
2017-04-25 06:00:00,45.62924994445
2017-04-25 07:00:00,42.8367525
2017-04-25 08:00:00,45.0612677222
2017-04-25 09:00:00,44.908267277775
2017-04-25 10:00:00,41.877705833325
2017-04-25 11:00:00,40.523690281625
2017-04-25 12:00:00,42.2900354291
2017-04-25 13:00:00,44.304854222225
2017-04-25 14:00:00,43.98552816665
2017-04-25 15:00:00,41.89881230645
2017-04-25 16:00:00,40.951860000025
2017-04-25 17:00:00,40.49485127775
2017-04-25 18:00:00,40.20929216665
2017-04-25 19:00:00,41.0464121111
2017-04-25 20:00:00,41.2760941111
2017-04-25 21:00:00,40.62551866665
2017-04-25 22:00:00,46.95382405555
2017-04-25 23:00:00,46.516951
2017-04-26,46.660018666675
2017-04-26 01:00:00,47.207342917775
2017-04-26 02:00:00,48.9510331111
2017-04-26 03:00:00,46.55227777775
2017-04-26 04:00:00,48.7380238867
2017-04-26 05:00:00,44.376557777775
2017-04-26 06:00:00,50.147629055575
2017-04-26 07:00:00,39.40874144445
2017-04-26 08:00:00,44.1229476111
2017-04-26 09:00:00,44.8464787222
2017-04-26 10:00:00,42.65997772225
2017-04-26 11:00:00,41.288927888875
2017-04-26 12:00:00,44.44895844445
2017-04-26 13:00:00,41.8173636111
2017-04-26 14:00:00,43.443012833325
2017-04-26 15:00:00,42.4491726667
2017-04-26 16:00:00,40.759829754075
2017-04-26 17:00:00,41.3790584884
2017-04-26 18:00:00,40.43605332765
2017-04-26 19:00:00,40.79182183375
2017-04-26 20:00:00,41.18987641685
2017-04-26 21:00:00,43.611890722225
2017-04-26 22:00:00,46.1143105
2017-04-26 23:00:00,45.98510944445
2017-04-27,45.870772333325
2017-04-27 01:00:00,47.619217777775
2017-04-27 02:00:00,47.503954666675
2017-04-27 03:00:00,45.694058
2017-04-27 04:00:00,52.204884394625
2017-04-27 05:00:00,48.43067133335
2017-04-27 06:00:00,51.0778765
2017-04-27 07:00:00,43.31206694445
2017-04-27 08:00:00,44.617614643625
2017-04-27 09:00:00,44.8334854676
2017-04-27 10:00:00,42.6244895
2017-04-27 11:00:00,42.1225971667
2017-04-27 12:00:00,42.527506305575
2017-04-27 13:00:00,43.5260517222
2017-04-27 14:00:00,42.6915892222
2017-04-27 15:00:00,43.1021325
2017-04-27 16:00:00,42.31346855555
2017-04-27 17:00:00,39.913895777775
2017-04-27 18:00:00,40.45462216665
2017-04-27 19:00:00,42.6750228889
2017-04-27 20:00:00,43.028238388875
2017-04-27 21:00:00,43.173200277775
2017-04-27 22:00:00,43.89128961115
2017-04-27 23:00:00,46.3096838333
2017-04-28,46.572998555575
2017-04-28 01:00:00,47.390375388875
2017-04-28 02:00:00,48.062857166675
2017-04-28 03:00:00,44.4885535
2017-04-28 04:00:00,48.444093999975
2017-04-28 05:00:00,48.986284761075
2017-04-28 06:00:00,47.55468518365
2017-04-28 07:00:00,35.275540777775
2017-04-28 08:00:00,45.489424
2017-04-28 09:00:00,45.432215555575
2017-04-28 10:00:00,43.528783
2017-04-28 11:00:00,43.314421055575
2017-04-28 12:00:00,43.2486578889
2017-04-28 13:00:00,43.6433072778
2017-04-28 14:00:00,42.54351944445
2017-04-28 15:00:00,41.74055655555
2017-04-28 16:00:00,39.31284894445
2017-04-28 17:00:00,38.437537222225
2017-04-28 18:00:00,36.006237222225
2017-04-28 19:00:00,40.27031216665
2017-04-28 20:00:00,40.669168611125
2017-04-28 21:00:00,42.5569258889
2017-04-28 22:00:00,44.22825805555
2017-04-28 23:00:00,45.088788499975
2017-04-29,46.5126242778
2017-04-29 01:00:00,44.552046555575
2017-04-29 02:00:00,45.44422105555
2017-04-29 03:00:00,50.153164877375
2017-04-29 04:00:00,44.670360649425
2017-04-29 05:00:00,49.733220222225
2017-04-29 06:00:00,50.0403965
2017-04-29 07:00:00,49.341194166675
2017-04-29 08:00:00,45.68927633335
2017-04-29 09:00:00,42.899872015175
2017-04-29 10:00:00,44.346998980675
2017-04-29 11:00:00,43.327733650675
2017-04-29 12:00:00,40.074044998575
2017-04-29 13:00:00,41.3179035053
2017-04-29 14:00:00,42.482172412425
2017-04-29 15:00:00,42.241609222225
2017-04-29 16:00:00,41.878462799875
2017-04-29 17:00:00,42.044921664875
2017-04-29 18:00:00,43.487433666675
2017-04-29 19:00:00,42.367072
2017-04-29 20:00:00,42.2390872778
2017-04-29 21:00:00,43.0313786111
2017-04-29 22:00:00,43.6877533889
2017-04-29 23:00:00,45.236818833325
2017-04-30,47.396482999975
2017-04-30 01:00:00,47.189262722225
2017-04-30 02:00:00,43.351162611075
2017-04-30 03:00:00,45.163668666675
2017-04-30 04:00:00,42.457220394625
2017-04-30 05:00:00,47.071520845875
2017-04-30 06:00:00,49.39077167675
2017-04-30 07:00:00,48.590686312875
2017-04-30 08:00:00,45.15333139695
2017-04-30 09:00:00,44.896356829275
2017-04-30 10:00:00,43.62049806265
2017-04-30 11:00:00,42.33606509815
2017-04-30 12:00:00,43.006197084875
2017-04-30 13:00:00,43.844082722225
2017-04-30 14:00:00,43.90893113695
